0,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
455,2022-06-06 03:01:25,7c7a38,-32.149557,149.938884,252.596719,38.641842,0.0,VOZ323,0.0,0.0,0.0,1513.0,11269.98,11186.16,1654484484.7925,1654484484.9185
456,2022-06-06 06:01:20,7c7a38,-33.075691,148.292504,198.366031,218.636034,0.0,VOZ332,0.0,0.0,0.0,1223.0,11574.78,11521.44,1654495279.548,1654495279.777
457,2022-06-06 06:26:05,7c7a3b,-36.31885,142.530824,210.533324,113.835791,0.0,VOZ226,0.0,0.0,0.0,3646.0,7917.18,7760.97,1654496764.407,1654496764.6095
458,2022-06-06 04:27:40,7c7a3b,-36.446818,140.904859,200.29585,292.285588,0.0,VOZ227,0.0,0.0,0.0,4227.0,8115.3,7909.56,1654489659.396,1654489659.396
459,2022-06-06 01:27:10,7c7a3b,-33.037192,148.330732,210.777068,218.463366,0.0,VOZ322,0.0,0.0,0.0,1101.0,9753.6,9677.4,1654478829.862,1654478829.862
460,2022-06-06 09:56:45,7c7a3b,-31.907628,150.140304,241.842848,38.250825,0.0,VOZ341,0.0,0.0,0.0,1417.0,11269.98,11201.4,1654509404.855,1654509404.927
461,2022-06-06 13:08:05,7c7a3b,-32.784618,148.581228,201.550133,215.939073,0.0,VOZ354,0.0,0.0,0.0,1001.0,12184.38,12176.76,1654520884.827,1654520884.9475
462,2022-06-06 21:17:50,7c7a3d,-35.088377,148.843746,206.72265,53.084063,0.0,VOZ807,0.0,0.0,0.0,7245.0,6644.64,6530.34,1654550274.8255,1654550269.711
463,2022-06-06 02:18:35,7c7a3d,-30.052917,152.842443,228.933071,20.421055,0.0,VOZ933,0.0,0.0,0.0,1441.0,9201.15,9395.46,1654481914.8205,1654481914.8295
464,2022-06-06 05:18:05,7c7a3f,-35.213719,148.644762,230.237937,59.872338,0.0,VOZ849,0.0,0.0,0.0,4201.0,6930.39,6804.66,1654492684.8405,1654492684.8405
465,2022-06-06 07:38:30,7c7a3f,-36.380402,147.636909,185.944999,235.867259,0.0,VOZ858,0.0,0.0,0.0,3605.0,8442.96,8282.94,1654501109.476,1654501109.651
466,2022-06-06 09:47:30,7c7a3f,-35.347229,148.499908,233.710499,55.789076,0.0,VOZ879,0.0,0.0,0.0,3744.0,7254.24,7124.7,1654508849.973,1654508849.973
467,2022-06-06 22:25:05,7c7a3f,-30.100868,152.825398,207.949948,17.98574,0.0,VOZ913,0.0,0.0,0.0,1463.0,9197.34,9292.59,1654554304.867,1654554304.867
468,2022-06-06 07:21:35,7c7a45,-30.023085,152.853021,212.704215,20.218383,0.0,VOZ957,0.0,0.0,0.0,1502.0,9117.33,9281.16,1654500094.851,1654500094.992
469,2022-06-06 09:42:00,7c7a45,-31.402743,151.485425,211.216698,201.443156,0.0,VOZ978,0.0,0.0,0.0,1161.0,8740.14,8923.02,1654508519.956,1654508519.995
470,2022-06-06 03:34:50,7c7a46,-36.413681,140.804443,198.525399,292.190289,0.0,VOZ223,0.0,0.0,0.0,7247.0,7726.68,7513.32,1654486463.193,1654486470.508
471,2022-06-06 20:40:15,7c7a46,-35.239997,148.604843,225.116131,53.05983,0.0,VOZ803,0.0,0.0,0.0,7221.0,6926.58,6800.85,1654548014.8995,1654548014.91
472,2022-06-06 22:48:30,7c7a46,-36.154587,148.043976,198.755225,235.534665,0.0,VOZ816,0.0,0.0,0.0,4342.0,10043.16,9913.62,1654555709.439,1654555709.957
473,2022-06-06 01:37:05,7c7a47,-32.250855,151.290247,184.458131,201.826931,-0.32512,VOZ516,0.0,0.0,0.0,1043.0,6473.19,6553.2,1654479424.4965,1654479424.9455
474,2022-06-06 04:21:50,7c7a47,-36.139114,148.071842,198.725263,235.632143,0.0,VOZ842,0.0,0.0,0.0,4246.0,10096.5,9898.38,1654489309.786,1654489309.953
475,2022-06-06 06:54:05,7c7a47,-34.733849,149.437667,206.199788,61.493647,-0.32512,VOZ855,0.0,0.0,0.0,3272.0,6400.8,6328.41,1654498444.939,1654498444.939
476,2022-06-06 21:17:25,7c7a47,-29.752724,152.949745,210.559107,17.972557,0.0,VOZ905,0.0,0.0,0.0,1274.0,9856.47,9986.01,1654550244.872,1654550244.872
477,2022-06-06 10:41:50,7c7a48,-35.206741,148.687844,215.752686,56.950321,0.0,VOZ883,0.0,0.0,0.0,3264.0,6568.44,6446.52,1654512109.606,1654512109.98
478,2022-06-06 06:09:00,7c7a49,-35.222809,148.691039,226.404461,55.550254,0.0,VOZ853,0.0,0.0,0.0,3265.0,6972.3,6888.48,1654495739.925,1654495739.925
479,2022-06-06 08:37:05,7c7a49,-36.305356,147.817525,182.658774,235.019887,-0.32512,VOZ866,0.0,0.0,0.0,7247.0,9502.14,9384.03,1654504624.579,1654504624.5795
480,2022-06-06 21:25:50,7c7a4b,-31.757538,150.364595,243.759615,38.315464,0.0,VOZ303,0.0,0.0,0.0,1464.0,11887.2,11803.38,1654550749.613,1654550749.613
481,2022-06-06 04:25:10,7c7a4b,-32.952374,148.415035,197.088458,218.635197,0.0,VOZ328,0.0,0.0,0.0,1022.0,12192.0,12138.66,1654489509.869,1654489509.89
482,2022-06-06 07:40:55,7c7a4b,-31.450951,150.5166,245.199359,38.346253,0.0,VOZ337,0.0,0.0,0.0,1245.0,11277.6,11155.68,1654501254.927,1654501254.9275
483,2022-06-06 10:50:45,7c7a4b,-32.930118,148.437324,200.24233,217.940167,0.0,VOZ352,0.0,0.0,0.0,1104.0,11582.4,11521.44,1654512644.585,1654512644.872
484,2022-06-06 21:20:15,7c7a4d,-36.171999,148.013066,203.535918,235.601776,0.0,VOZ804,0.0,0.0,0.0,3616.0,10161.27,10039.35,1654550414.5735,1654550414.7025
485,2022-06-06 06:52:50,7c7aa0,-36.388138,140.738525,205.276049,292.057536,0.0,VOZ231,0.0,0.0,0.0,7220.0,7490.46,7322.82,1654498368.558,1654498369.345
486,2022-06-06 08:49:25,7c7aa0,-36.386277,142.730664,211.171268,113.470993,-0.32512,VOZ234,0.0,0.0,0.0,3775.0,7722.87,7585.71,1654505364.385,1654505364.7305
487,2022-06-06 01:03:20,7c7aa0,-32.080963,149.996394,253.301381,39.297386,0.0,VOZ319,0.0,0.0,0.0,1415.0,11269.98,11193.78,1654477399.75,1654477399.841
488,2022-06-06 04:02:25,7c7aa0,-33.136757,148.232153,205.800101,218.595149,0.0,VOZ326,0.0,0.0,0.0,1040.0,9745.98,9654.54,1654488144.8265,1654488144.8615
489,2022-06-06 11:29:35,7c7aa0,-31.633033,150.367358,239.932843,38.200607,0.0,VOZ351,0.0,0.0,0.0,1470.0,11269.98,11186.16,1654514974.616,1654514974.8465
490,2022-06-06 07:34:45,7c7aa1,-36.335449,140.935535,211.270191,292.396355,0.0,VOZ233,0.0,0.0,0.0,4275.0,8530.59,8336.28,1654500876.833,1654500879.035
491,2022-06-06 09:21:05,7c7aa1,-36.392165,142.556665,248.255817,114.930654,-0.16256,VOZ236,0.0,0.0,0.0,4232.0,7959.09,7768.59,1654507264.812,1654507264.9515
492,2022-06-06 23:14:15,7c7aa1,-35.303398,148.50234,233.582139,59.733366,0.0,VOZ823,0.0,0.0,0.0,3235.0,7825.74,7661.91,1654557254.8455,1654557254.859
493,2022-06-06 21:48:30,7c7aa4,-31.882883,151.224789,191.216143,201.776585,-0.32512,VOZ504,0.0,0.0,0.0,1023.0,7345.68,7467.6,1654552109.968,1654552109.975
494,2022-06-06 07:06:10,7c7aa4,-29.420269,152.90518,196.564737,59.060532,0.0,VOZ951,0.0,0.0,0.0,1564.0,8625.84,8839.2,1654499169.789,1654499169.928
495,2022-06-06 09:30:30,7c7aa4,-31.434771,151.574249,207.209205,196.699244,-0.32512,VOZ9902,0.0,0.0,0.0,1121.0,9486.9,9700.26,1654507829.605,1654507829.876
496,2022-06-06 23:20:40,7c7aa5,-31.628382,151.3587,202.291653,205.284912,-0.32512,VOZ508,0.0,0.0,0.0,1003.0,7513.32,7642.86,1654557639.549,1654557639.99
497,2022-06-06 09:23:50,7c7aa5,-36.008156,148.305963,197.589362,235.647328,0.0,VOZ868,0.0,0.0,0.0,3727.0,9631.68,9578.34,1654507429.871,1654507429.969
498,2022-06-06 11:39:50,7c7aa5,-35.230591,148.710423,219.155559,56.047797,0.0,VOZ887,0.0,0.0,0.0,4031.0,6926.58,6766.56,1654515589.843,1654515589.843
499,2022-06-06 22:53:30,7c7aa9,-35.359404,148.413079,235.473781,57.688356,0.0,VOZ817,0.0,0.0,0.0,4323.0,7620.0,7383.78,1654556009.932,1654556009.932
500,2022-06-06 22:10:55,7c7aab,-36.382131,140.727963,199.1122,292.189134,0.0,VOZ211,0.0,0.0,0.0,4320.0,6979.92,6869.43,1654553448.106,1654553448.717
501,2022-06-06 03:07:30,7c7aab,-36.33609,142.583199,229.481815,113.899471,0.0,VOZ218,0.0,0.0,0.0,4244.0,7802.88,7627.62,1654484849.581,1654484849.825
502,2022-06-06 01:11:05,7c7aab,-36.207919,140.450141,162.571587,292.256137,-0.32512,VOZ219,0.0,0.0,0.0,4325.0,7437.12,7284.72,1654477861.65,1654477864.2055
503,2022-06-06 05:15:55,7c7aab,-35.300352,148.599989,232.184903,56.497245,0.0,VOZ851,0.0,0.0,0.0,4046.0,6850.38,6732.27,1654492554.879,1654492554.879
504,2022-06-06 07:22:50,7c7aab,-36.360535,147.672615,190.892694,235.849231,-0.32512,VOZ862,0.0,0.0,0.0,4223.0,8831.58,8709.66,1654500169.465,1654500169.963
505,2022-06-06 21:49:50,7c7ab1,-36.389969,142.741642,206.947848,114.07089,-0.32512,VOZ206,0.0,0.0,0.0,7235.0,7757.16,7635.24,1654552189.851,1654552189.851
506,2022-06-06 20:58:10,7c7ab2,-29.612137,152.99962,201.935489,18.394966,0.0,VOZ901,0.0,0.0,0.0,1514.0,8831.58,8900.16,1654549089.655,1654549089.935
507,2022-06-06 23:14:45,7c7ab2,-31.51533,151.367831,210.645461,201.535711,-0.32512,VOZ928,0.0,0.0,0.0,1112.0,7905.75,8054.34,1654557284.852,1654557284.9735
508,2022-06-06 09:25:20,7c7ab6,-31.714691,151.574761,214.859062,207.525226,0.0,VOZ540,0.0,0.0,0.0,1053.0,8199.12,8359.14,1654507519.848,1654507519.993
509,2022-06-06 22:49:40,7c7ab6,-29.641113,152.989681,213.16861,18.55852,0.0,VOZ917,0.0,0.0,0.0,1567.0,9395.46,9479.28,1654555779.926,1654555779.926
510,2022-06-06 03:10:55,7c7ab8,-34.959054,148.452134,211.096707,61.362053,-0.32512,VOZ841,0.0,0.0,0.0,6652.0,7014.21,6899.91,1654485054.9685,1654485054.981
511,2022-06-06 11:57:15,7c7ab8,-36.38691,147.62477,181.46898,235.7341,-0.65024,VOZ888,0.0,0.0,0.0,3711.0,8831.58,8671.56,1654516634.7635,1654516634.846
512,2022-06-06 21:21:50,7c7ab9,-32.952327,148.415316,207.045656,218.571252,0.0,VOZ306,0.0,0.0,0.0,1036.0,12184.38,12153.9,1654550509.868,1654550509.979
513,2022-06-06 01:59:45,7c7bc6,-36.397602,142.764026,212.794315,113.854162,0.0,VOZ216,0.0,0.0,0.0,4055.0,7037.07,6896.1,1654480784.5055,1654480784.792
514,2022-06-06 06:40:20,7c7bc6,-31.665693,150.340182,245.792277,38.531875,0.0,VOZ333,0.0,0.0,0.0,1326.0,11269.98,11140.44,1654497624.936,1654497619.926
515,2022-06-06 06:35:40,7c7bc7,-31.326118,151.448383,195.237429,201.775271,0.0,VOZ530,0.0,0.0,0.0,1027.0,8199.12,8389.62,1654497339.882,1654497339.973
516,2022-06-06 02:22:20,7c7bc7,-34.675831,148.525486,211.717302,59.914353,0.0,VOZ837,0.0,0.0,0.0,4025.0,7924.8,7795.26,1654482139.76,1654482139.812
517,2022-06-06 08:59:10,7c7bc7,-30.033409,152.849597,219.740466,17.131145,0.0,VOZ973,0.0,0.0,0.0,1453.0,9136.38,9349.74,1654505949.849,1654505949.85
518,2022-06-06 11:02:30,7c7bc7,-31.306799,151.599847,213.032621,194.070026,0.0,VOZ992,0.0,0.0,0.0,1167.0,8801.1,8983.98,1654513349.856,1654513349.888
519,2022-06-06 20:52:20,7c7bd1,-36.175185,148.006936,198.934903,235.532712,0.0,VOZ800,0.0,0.0,0.0,4270.0,9525.0,9334.5,1654548739.211,1654548739.911
520,2022-06-06 08:11:35,7c7bd1,-35.232963,148.61455,223.917216,54.176179,0.0,VOZ859,0.0,0.0,0.0,3643.0,6972.3,6861.81,1654503094.889,1654503094.889
521,2022-06-06 10:23:20,7c7bd1,-36.225695,147.916299,201.118656,235.58826,0.0,VOZ874,0.0,0.0,0.0,3750.0,10424.16,10302.24,1654510999.932,1654510999.932
522,2022-06-06 12:14:50,7c7bd1,-35.224274,148.627923,218.6387,53.398046,0.0,VOZ895,0.0,0.0,0.0,4353.0,6972.3,6827.52,1654517689.862,1654517689.862
523,2022-06-06 00:45:55,7c7bd3,-32.215731,151.301296,186.264585,201.776585,-0.32512,QJE1771,0.0,0.0,0.0,1107.0,6854.19,6930.39,1654476354.7635,1654476354.984
524,2022-06-06 09:33:55,7c7bd5,-36.125052,148.098237,200.57907,235.926175,-0.32512,QJE1589,0.0,0.0,0.0,74.0,9555.48,9444.99,1654508034.6835,1654508034.935
525,2022-06-06 21:11:55,7c7bd5,-35.164385,148.722066,234.921467,59.807579,0.0,QJE6214,0.0,0.0,0.0,4273.0,8088.63,7932.42,1654549914.973,1654549914.973
526,2022-06-06 00:55:20,7c7bd6,-36.300522,147.781906,172.801885,235.800856,-0.32512,QJE1581,0.0,0.0,0.0,7246.0,7223.76,7124.7,1654476919.973,1654476919.973
527,2022-06-06 08:21:15,7c7bd8,-35.083187,148.851951,224.685999,56.870904,-0.32512,QJE1580,0.0,0.0,0.0,4361.0,6465.57,6347.46,1654503674.9245,1654503674.9245
528,2022-06-06 11:07:50,7c7bd8,-36.21536,147.935291,206.931862,235.686753,-0.32512,QJE1591,0.0,0.0,0.0,4332.0,9745.98,9532.62,1654513669.584,1654513669.91
529,2022-06-06 22:21:00,7c7c76,-32.044652,150.026494,246.632845,38.26652,0.0,VOZ309,0.0,0.0,0.0,1502.0,11879.58,11849.1,1654554059.93,1654554059.957
530,2022-06-06 08:19:35,7c7c76,-34.743122,149.010744,224.790795,53.116821,0.0,VOZ867,0.0,0.0,0.0,7227.0,5505.45,5414.01,1654503574.9925,1654503574.9925
531,2022-06-06 10:28:00,7c7c76,-36.238915,147.89269,201.597076,235.59612,0.0,VOZ882,0.0,0.0,0.0,4372.0,8823.96,8663.94,1654511279.599,1654511279.599
532,2022-06-06 22:13:20,7c7c98,-36.160009,148.034519,198.464068,235.548065,0.0,VOZ810,0.0,0.0,0.0,7223.0,10073.64,9944.1,1654553599.96,1654553599.998
533,2022-06-06 23:21:35,7c7c9b,-36.147696,148.056454,199.007566,235.470214,0.0,VOZ820,0.0,0.0,0.0,3624.0,10146.03,9997.44,1654557694.903,1654557694.9645
534,2022-06-06 02:25:25,7c7c9b,-36.203024,147.957468,197.056228,235.691674,0.0,VOZ832,0.0,0.0,0.0,4016.0,9765.03,9620.25,1654482324.9365,1654482324.9875
535,2022-06-06 05:10:40,7c7c9b,-35.239334,148.604794,225.538375,59.888591,0.0,VOZ845,0.0,0.0,0.0,4003.0,6903.72,6743.7,1654492239.922,1654492239.922
536,2022-06-06 07:16:30,7c7c9b,-36.257676,147.858971,198.184502,235.811721,0.0,VOZ850,0.0,0.0,0.0,4231.0,9037.32,8915.4,1654499789.702,1654499789.954
537,2022-06-06 09:21:20,7c7c9b,-35.098013,148.839684,214.27874,53.669415,-0.32512,VOZ871,0.0,0.0,0.0,4050.0,6873.24,6713.22,1654507279.947,1654507279.974
538,2022-06-06 20:53:20,7c7c9b,-31.649004,151.459167,211.694175,201.482831,0.0,VOZ908,0.0,0.0,0.0,1224.0,7871.46,8001.0,1654548799.535,1654548799.839
539,2022-06-06 11:49:30,7c7c9b,-29.477622,153.047198,203.223613,17.241459,0.0,VOZ985,0.0,0.0,0.0,1256.0,8785.86,8923.02,1654516169.983,1654516169.983
540,2022-06-06 14:46:45,7c7c9c,-31.2304,150.696824,244.758052,38.825349,0.0,VOZ357,0.0,0.0,0.0,1306.0,11277.6,11186.16,1654526804.855,1654526804.9205
541,2022-06-06 04:32:50,7c7c9c,-31.364182,151.612459,196.216387,201.387542,0.0,VOZ520,0.0,0.0,0.0,1103.0,7856.22,8046.72,1654489969.853,1654489969.986
542,2022-06-06 12:03:10,7c7c9c,-36.372613,147.650874,173.909466,235.894418,-0.32512,VOZ876,0.0,0.0,0.0,4030.0,9723.12,9563.1,1654516989.93,1654516989.93
543,2022-06-06 22:59:35,7c7c9c,-31.410267,151.401241,213.03291,201.562565,0.0,VOZ924,0.0,0.0,0.0,1114.0,8698.23,8862.06,1654556374.772,1654556374.9495
544,2022-06-06 06:58:45,7c7c9c,-29.657341,153.123287,202.822419,26.565051,0.0,VOZ947,0.0,0.0,0.0,1274.0,8545.83,8740.14,1654498724.806,1654498724.944
545,2022-06-06 09:48:00,7c7c9c,-31.69075,151.475776,207.108919,201.308387,0.0,VOZ962,0.0,0.0,0.0,1203.0,6865.62,7002.78,1654508879.808,1654508879.985
546,2022-06-06 10:00:10,7c7cce,-36.121883,143.088918,195.625406,127.364119,-0.32512,JST779,0.0,0.0,0.0,4243.0,8183.88,6865.62,1654509609.925,1654509609.925
547,2022-06-06 07:58:35,7c7cce,-36.444946,140.968606,205.025781,292.163533,0.0,JST780,0.0,0.0,0.0,4263.0,7741.92,7604.76,1654502313.531,1654502314.4065
548,2022-06-06 09:56:20,7c7ccf,-32.794281,148.572235,204.257592,217.621464,0.0,JST579,0.0,0.0,0.0,1002.0,10965.18,10896.6,1654509379.684,1654509379.773
549,2022-06-06 13:27:45,7c7ccf,-31.737259,150.280477,245.094911,38.532771,0.0,JST582,0.0,0.0,0.0,1451.0,11269.98,11216.64,1654522064.922,1654522064.922
550,2022-06-06 08:40:45,7c7cd1,-31.387707,151.412036,212.840597,201.48821,-0.32512,JST823,0.0,0.0,0.0,1061.0,7978.14,8119.11,1654504844.6735,1654504844.941
551,2022-06-06 11:03:25,7c7cd1,-29.763611,152.945692,192.237934,17.102729,0.0,JST824,0.0,0.0,0.0,1562.0,9345.93,9528.81,1654513404.85,1654513404.85
552,2022-06-06 06:53:25,7c7cd1,-26.927909,152.686345,173.116581,137.912288,-6.82752,JST933,0.0,0.0,0.0,NaN,3246.12,3371.85,1654498404.744,1654498404.8745
553,2022-06-06 16:02:45,800441,27.815451,79.405588,195.478258,297.85238,0.0,AIC770,0.0,0.0,0.0,2636.0,6042.66,6332.22,1654531364.67,1654531364.7595
554,2022-06-06 22:26:20,800446,23.277236,75.705129,243.979372,75.520185,0.0,BDA102,0.0,0.0,0.0,2714.0,10058.4,10607.04,1654554379.817,1654554379.817
555,2022-06-06 06:28:25,8004d5,27.518417,79.891749,193.995491,296.321809,0.0,AIC402,0.0,0.0,0.0,2630.0,6080.76,6332.22,1654496907.208,1654496903.9215
556,2022-06-06 20:39:05,8004fb,23.551206,77.472401,239.928006,351.818264,0.0,BDA304,0.0,0.0,0.0,NaN,10603.23,11186.16,1654547944.5755,1654547944.674
557,2022-06-06 20:45:15,800728,26.747177,76.857147,230.971607,205.755266,0.0,BDA201,0.0,0.0,0.0,2662.0,9772.65,10359.39,1654548314.8045,1654548314.8965
558,2022-06-06 01:52:15,8007e5,23.068868,77.472576,233.135373,350.638281,0.0,GOW116,0.0,0.0,0.0,NaN,8660.13,9163.05,1654480334.6135,1654480334.714
559,2022-06-06 13:25:25,8007f6,24.625305,76.090234,211.067205,45.850023,0.0,GOW285,0.0,0.0,0.0,NaN,8610.6,8846.82,1654521759.427,1654521766.411
560,2022-06-06 18:25:10,800af7,27.812988,79.233191,211.831648,300.353578,0.0,SEJ8252,0.0,0.0,0.0,2622.0,6355.08,6591.3,1654539909.581,1654539909.616
561,2022-06-06 12:02:05,800af7,26.8855,80.728437,171.447664,299.124053,-3.57632,SEJ8264,0.0,0.0,0.0,227.0,4819.65,4968.24,1654516916.831,1654516916.831
562,2022-06-06 04:41:15,800bb4,22.684862,77.105682,228.576737,181.669123,0.0,IGO6827,0.0,0.0,0.0,NaN,10553.7,11189.97,1654490474.813,1654490474.907
563,2022-06-06 10:14:30,800bc4,23.62381,77.433879,234.182232,271.210294,0.0,IGO2401,0.0,0.0,0.0,NaN,10713.72,11330.94,1654510469.722,1654510469.722
564,2022-06-06 15:16:00,800bd1,27.770481,79.484341,198.223892,298.114953,0.0,VTI738,0.0,0.0,0.0,2653.0,6652.26,6797.04,1654528564.5465,1654528559.92
565,2022-06-06 09:05:05,800be7,22.272606,77.211415,229.260755,178.986021,0.0,AIC502,0.0,0.0,0.0,6333.0,10290.81,10911.84,1654506304.9355,1654506304.9355
566,2022-06-06 13:07:35,800be7,23.675896,77.43599,233.222494,47.453595,0.0,AIC503,0.0,0.0,0.0,NaN,10946.13,11601.45,1654520854.0855,1654520854.0855
567,2022-06-06 16:54:40,800be7,22.01152,77.236134,229.167913,178.972383,0.0,AIC504,0.0,0.0,0.0,7745.0,10050.78,10614.66,1654534479.827,1654534479.827
568,2022-06-06 08:23:30,800bfd,27.465454,79.962383,212.741721,299.835539,0.0,GOW227,0.0,0.0,0.0,2660.0,7033.26,7475.22,1654503809.707,1654503809.707
569,2022-06-06 04:49:30,800c0b,22.226349,77.2235,226.565717,182.087305,0.0,VTI801,0.0,0.0,0.0,NaN,11056.62,11704.32,1654490969.59,1654490969.59
570,2022-06-06 14:58:55,800c0b,24.013092,77.328084,228.906982,104.073066,0.0,VTI802,0.0,0.0,0.0,3037.0,9265.92,9784.08,1654527534.7595,1654527534.8595
571,2022-06-06 17:47:15,800c17,27.789149,79.458829,207.806196,298.334284,0.0,IGO2716,0.0,0.0,0.0,2626.0,7627.62,8016.24,1654537634.7425,1654537634.9025
572,2022-06-06 10:14:35,800c34,23.428764,87.055206,182.715272,303.865069,-3.2512,GOW102,0.0,0.0,0.0,224.0,5356.86,5692.14,1654510302.457,1654510374.222
573,2022-06-06 02:45:15,800c42,27.794076,79.385009,187.42996,291.987313,-2.60096,AIC763,0.0,0.0,0.0,2625.0,6233.16,6477.0,1654483513.6315,1654483514.909
574,2022-06-06 06:23:55,800c44,23.76622,77.537346,236.448447,295.316895,0.0,AIC505,0.0,0.0,0.0,540.0,10363.2,10972.8,1654496634.5665,1654496634.7505
575,2022-06-06 02:17:10,800c44,22.660309,77.112188,224.793192,183.79667,0.0,AIC803,0.0,0.0,0.0,NaN,9646.92,10241.28,1654481829.965,1654481829.965
576,2022-06-06 15:08:30,800c74,27.8573,79.311754,216.581535,298.275688,0.0,IGO898,0.0,0.0,0.0,2625.0,7200.9,7597.14,1654528109.964,1654528109.982
577,2022-06-06 05:29:05,800c83,26.054263,76.975338,224.341237,206.467759,0.0,IAD552,0.0,0.0,0.0,2624.0,8702.04,9144.0,1654493344.6845,1654493344.714
578,2022-06-06 09:38:05,800c85,24.06264,77.452816,229.571752,275.641986,0.0,AIC501,0.0,0.0,0.0,2641.0,10222.23,10824.21,1654508284.0555,1654508284.657
579,2022-06-06 05:25:20,800c85,22.248505,77.217607,226.112623,188.641816,0.0,AIC506,0.0,0.0,0.0,NaN,10927.08,11605.26,1654493119.232,1654493119.596
580,2022-06-06 01:55:50,800c85,22.398605,77.6247,232.53381,283.815025,0.0,AIC804,0.0,0.0,0.0,NaN,10012.68,10568.94,1654480341.833,1654480341.833
581,2022-06-06 12:43:50,800c85,22.169479,77.237803,233.188448,183.421219,0.0,AIC807,0.0,0.0,0.0,NaN,10515.6,11125.2,1654519429.935,1654519429.935
582,2022-06-06 17:16:05,800c85,23.573727,77.461879,235.479401,352.444866,0.0,AIC808,0.0,0.0,0.0,NaN,10355.58,10957.56,1654535764.684,1654535764.7985
583,2022-06-06 04:06:00,800c8f,23.58046,77.456106,229.893736,349.90584,0.0,VTI808,0.0,0.0,0.0,NaN,10462.26,11087.1,1654488359.646,1654488359.646
584,2022-06-06 13:10:40,800c92,22.217331,77.301403,227.328374,170.150985,0.0,IGO2487,0.0,0.0,0.0,NaN,9860.28,10447.02,1654521039.843,1654521039.843
585,2022-06-06 15:52:25,800cb9,22.155176,77.33199,225.81279,174.865093,0.0,VTI809,0.0,0.0,0.0,NaN,11262.36,11925.3,1654530744.81,1654530744.81
586,2022-06-06 06:39:55,800cea,23.639191,86.786601,185.329221,299.168842,-3.2512,IGO358,0.0,0.0,0.0,210.0,5147.31,5368.29,1654497479.717,1654497479.717
587,2022-06-06 04:02:15,800d14,28.475608,77.606377,182.674674,292.218748,0.0,SEJ8373,0.0,0.0,0.0,2667.0,5783.58,6019.8,1654488134.3875,1654488134.8045
588,2022-06-06 15:27:00,800d2f,24.944179,77.295431,234.753373,13.828651,0.0,IGO735,0.0,0.0,0.0,NaN,8656.32,9159.24,1654529219.674,1654529219.792
589,2022-06-06 11:16:20,800d2f,22.473838,77.159678,234.28392,182.128192,0.0,IGO781,0.0,0.0,0.0,NaN,8641.08,9132.57,1654514179.47,1654514179.47
590,2022-06-06 19:30:40,800d37,27.309769,80.169102,233.352388,299.042909,0.0,IGO2746,0.0,0.0,0.0,2651.0,8237.22,8694.42,1654543839.898,1654543839.898
591,2022-06-06 22:19:15,800d48,26.684647,81.027435,208.945681,297.043441,-3.2512,SEJ7752,0.0,0.0,0.0,1544.0,5193.03,5394.96,1654553962.263,1654553954.372
592,2022-06-06 02:24:10,800d58,23.579956,77.448425,227.968938,287.354025,0.0,IGO5021,0.0,0.0,0.0,NaN,9006.84,9517.38,1654482082.903,1654482082.903
593,2022-06-06 18:17:00,800d6b,23.204428,77.356669,228.693938,90.462053,0.0,GOW118,0.0,0.0,0.0,NaN,10965.18,11620.5,1654539419.373,1654539419.373
594,2022-06-06 03:12:20,800d71,25.471664,77.323798,217.440089,256.581292,0.0,SEJ136,0.0,0.0,0.0,NaN,7955.28,8397.24,1654485138.003,1654485138.643
595,2022-06-06 17:08:35,800d71,21.654827,77.291277,230.457132,181.148314,0.0,SEJ537,0.0,0.0,0.0,NaN,10660.38,11269.98,1654535314.834,1654535314.834
596,2022-06-06 02:17:15,800d7a,22.42413,77.172631,223.463754,188.887613,0.0,SEJ191,0.0,0.0,0.0,NaN,8743.95,9319.26,1654481834.638,1654481834.862
597,2022-06-06 18:30:05,800d7a,23.585808,77.451696,233.686718,352.808249,0.0,SEJ536,0.0,0.0,0.0,NaN,10610.85,11300.46,1654540204.912,1654540204.912
598,2022-06-06 18:44:50,800d85,23.720627,77.449571,230.582271,329.709647,0.0,IGO6020,0.0,0.0,0.0,NaN,11216.64,11894.82,1654541089.611,1654541089.811
599,2022-06-06 17:56:25,800d87,22.427742,77.171714,227.968938,174.782346,0.0,IGO2131,0.0,0.0,0.0,NaN,10660.38,11266.17,1654538184.567,1654538184.673
600,2022-06-06 14:52:15,800d87,23.785263,77.344733,233.270716,283.986116,0.0,IGO2174,0.0,0.0,0.0,NaN,11129.01,11769.09,1654527134.7775,1654527134.7775
601,2022-06-06 12:48:15,800d89,27.879483,79.150816,195.069249,299.510077,0.0,IGO2516,0.0,0.0,0.0,1366.0,6416.04,6865.62,1654519694.879,1654519694.9375
602,2022-06-06 16:57:05,800d9e,21.667014,77.28172,221.189982,176.036649,0.0,GOW119,0.0,0.0,0.0,NaN,10652.76,11262.36,1654534624.406,1654534624.7515
603,2022-06-06 05:45:00,800dae,27.073196,80.679759,168.638792,291.962417,-3.2512,SEJ7638,0.0,0.0,0.0,3513.0,3482.34,3611.88,1654494299.829,1654494299.83
